position_x,position_y,task_type,wifi_rssi,wifi_snr,wifi_bandwidth,wifi_latency,wifi_distance,5g_rssi,5g_snr,5g_bandwidth,5g_latency,5g_distance,ble_rssi,ble_snr,ble_bandwidth,ble_latency,ble_distance,optimal_network
899,919,1,-999.0,-999.0,0.0,9999,9999.0,-80.5,19.5,200.0,10,375.981382517805,-999.0,-999.0,0.0,9999,9999.0,1
899,909,0,-999.0,-999.0,0.0,9999,9999.0,-82.6,17.4,200.0,12,809.0006180467354,-999.0,-999.0,0.0,9999,9999.0,1
909,909,0,-999.0,-999.0,0.0,9999,9999.0,-75.8,24.2,200.0,10,373.04423330216486,-999.0,-999.0,0.0,9999,9999.0,1
909,919,1,-999.0,-999.0,0.0,9999,9999.0,-79.4,20.6,200.0,10,381.36858811391375,-999.0,-999.0,0.0,9999,9999.0,1
909,929,1,-999.0,-999.0,0.0,9999,9999.0,-80.1,19.9,200.0,10,389.7717280665698,-999.0,-999.0,0.0,9999,9999.0,1
899,929,2,-999.0,-999.0,0.0,9999,9999.0,-75.2,24.8,200.0,10,384.50227567597045,-999.0,-999.0,0.0,9999,9999.0,1
899,939,1,-999.0,-999.0,0.0,9999,9999.0,-74.9,25.1,200.0,10,393.0928643463272,-999.0,-999.0,0.0,9999,9999.0,1
899,929,0,-999.0,-999.0,0.0,9999,9999.0,-72.6,27.4,200.0,10,384.50227567597045,-999.0,-999.0,0.0,9999,9999.0,1
899,919,0,-999.0,-999.0,0.0,9999,9999.0,-83.2,16.8,200.0,12,375.981382517805,-999.0,-999.0,0.0,9999,9999.0,1
889,919,1,-999.0,-999.0,0.0,9999,9999.0,-80.5,19.5,200.0,10,731.0827586532184,-999.0,-999.0,0.0,9999,9999.0,1
899,919,1,-999.0,-999.0,0.0,9999,9999.0,-81.8,18.2,200.0,11,375.981382517805,-999.0,-999.0,0.0,9999,9999.0,1
889,919,0,-999.0,-999.0,0.0,9999,9999.0,-79.3,20.7,200.0,10,370.78565236535246,-999.0,-999.0,0.0,9999,9999.0,1
889,929,1,-999.0,-999.0,0.0,9999,9999.0,-79.2,20.8,200.0,10,379.4232465202943,-999.0,-999.0,0.0,9999,9999.0,1
889,919,2,-999.0,-999.0,0.0,9999,9999.0,-84.5,15.5,200.0,15,370.78565236535246,-999.0,-999.0,0.0,9999,9999.0,1
879,919,0,-999.0,-999.0,0.0,9999,9999.0,-73.6,26.4,200.0,10,365.78955698598065,-999.0,-999.0,0.0,9999,9999.0,1
889,919,1,-999.0,-999.0,0.0,9999,9999.0,-80.7,19.3,200.0,10,370.78565236535246,-999.0,-999.0,0.0,9999,9999.0,1
899,919,1,-999.0,-999.0,0.0,9999,9999.0,-78.7,21.3,200.0,10,375.981382517805,-999.0,-999.0,0.0,9999,9999.0,1
889,919,1,-999.0,-999.0,0.0,9999,9999.0,-83.0,17.0,200.0,12,370.78565236535246,-999.0,-999.0,0.0,9999,9999.0,1
889,909,0,-999.0,-999.0,0.0,9999,9999.0,-80.5,19.5,200.0,10,362.2181663031273,-999.0,-999.0,0.0,9999,9999.0,1
889,899,1,-999.0,-999.0,0.0,9999,9999.0,-75.9,24.1,200.0,10,353.7258825701054,-999.0,-999.0,0.0,9999,9999.0,1
879,899,0,-999.0,-999.0,0.0,9999,9999.0,-80.7,19.3,200.0,10,348.4852938073571,-999.0,-999.0,0.0,9999,9999.0,1
869,899,0,-94.4,0.6,10.99,996,164.20109622045769,-75.7,24.3,200.0,10,343.45596515419555,-999.0,-999.0,0.0,9999,9999.0,0
879,899,2,-999.0,-999.0,0.0,9999,9999.0,-83.2,16.8,200.0,12,348.4852938073571,-999.0,-999.0,0.0,9999,9999.0,1
879,909,1,-94.8,0.2,10.38,997,177.54436065389405,-79.3,20.7,200.0,10,357.1022262602125,-999.0,-999.0,0.0,9999,9999.0,1
879,899,2,-999.0,-999.0,0.0,9999,9999.0,-77.8,22.2,200.0,10,348.4852938073571,-999.0,-999.0,0.0,9999,9999.0,1
889,899,0,-999.0,-999.0,0.0,9999,9999.0,-80.3,19.7,200.0,10,353.7258825701054,-999.0,-999.0,0.0,9999,9999.0,1
899,899,2,-90.9,4.1,18.31,955,178.89102828258325,-78.5,21.5,200.0,10,359.1684841407999,-999.0,-999.0,0.0,9999,9999.0,1
909,899,0,-89.6,5.4,21.55,914,184.6131089603336,-82.5,17.5,200.0,11,364.80405699498465,-999.0,-999.0,0.0,9999,9999.0,0
899,899,1,-999.0,-999.0,0.0,9999,9999.0,-80.9,19.1,200.0,10,359.1684841407999,-999.0,-999.0,0.0,9999,9999.0,1
899,909,1,-999.0,-999.0,0.0,9999,9999.0,-71.3,28.7,200.0,10,367.535032343857,-999.0,-999.0,0.0,9999,9999.0,1
889,909,0,-999.0,-999.0,0.0,9999,9999.0,-82.4,17.6,200.0,11,362.2181663031273,-999.0,-999.0,0.0,9999,9999.0,1
889,919,0,-999.0,-999.0,0.0,9999,9999.0,-80.4,19.6,200.0,10,370.78565236535246,-999.0,-999.0,0.0,9999,9999.0,1
899,919,0,-999.0,-999.0,0.0,9999,9999.0,-78.7,21.3,200.0,10,375.981382517805,-999.0,-999.0,0.0,9999,9999.0,1
909,919,1,-999.0,-999.0,0.0,9999,9999.0,-71.3,28.7,200.0,10,381.36858811391375,-999.0,-999.0,0.0,9999,9999.0,1
909,929,0,-999.0,-999.0,0.0,9999,9999.0,-74.5,25.5,200.0,10,389.7717280665698,-999.0,-999.0,0.0,9999,9999.0,1
909,919,1,-999.0,-999.0,0.0,9999,9999.0,-78.5,21.5,200.0,10,381.36858811391375,-999.0,-999.0,0.0,9999,9999.0,1
899,919,2,-94.8,0.2,10.39,997,195.86219645454813,-73.8,26.2,200.0,10,375.981382517805,-999.0,-999.0,0.0,9999,9999.0,1
899,929,1,-999.0,-999.0,0.0,9999,9999.0,-75.1,24.9,200.0,10,384.50227567597045,-999.0,-999.0,0.0,9999,9999.0,1
909,929,0,-999.0,-999.0,0.0,9999,9999.0,-80.9,19.1,200.0,10,389.7717280665698,-999.0,-999.0,0.0,9999,9999.0,1
909,919,1,-999.0,-999.0,0.0,9999,9999.0,-83.4,16.6,200.0,13,741.9177852026463,-999.0,-999.0,0.0,9999,9999.0,1
899,919,0,-999.0,-999.0,0.0,9999,9999.0,-80.6,19.4,200.0,10,375.981382517805,-999.0,-999.0,0.0,9999,9999.0,1
889,919,0,-999.0,-999.0,0.0,9999,9999.0,-74.9,25.1,200.0,10,370.78565236535246,-999.0,-999.0,0.0,9999,9999.0,1
899,919,1,-999.0,-999.0,0.0,9999,9999.0,-83.2,16.8,200.0,12,375.981382517805,-999.0,-999.0,0.0,9999,9999.0,1
899,929,0,-999.0,-999.0,0.0,9999,9999.0,-81.1,18.9,200.0,10,384.50227567597045,-999.0,-999.0,0.0,9999,9999.0,1
899,939,0,-999.0,-999.0,0.0,9999,9999.0,-77.6,22.4,200.0,10,393.0928643463272,-999.0,-999.0,0.0,9999,9999.0,1
899,949,0,-999.0,-999.0,0.0,9999,9999.0,-78.2,21.8,200.0,10,401.7486776580603,-999.0,-999.0,0.0,9999,9999.0,1
899,959,1,-999.0,-999.0,0.0,9999,9999.0,-73.1,26.9,200.0,10,410.4655893007354,-999.0,-999.0,0.0,9999,9999.0,1
899,949,0,-999.0,-999.0,0.0,9999,9999.0,-75.8,24.2,200.0,10,401.7486776580603,-999.0,-999.0,0.0,9999,9999.0,1
899,959,0,-999.0,-999.0,0.0,9999,9999.0,-79.9,20.1,200.0,10,410.4655893007354,-999.0,-999.0,0.0,9999,9999.0,1
899,969,0,-999.0,-999.0,0.0,9999,9999.0,-80.7,19.3,200.0,10,419.2397881880965,-999.0,-999.0,0.0,9999,9999.0,1
899,979,1,-999.0,-999.0,0.0,9999,9999.0,-79.7,20.3,200.0,10,428.0677516468626,-999.0,-999.0,0.0,9999,9999.0,1
899,989,1,-999.0,-999.0,0.0,9999,9999.0,-80.6,19.4,200.0,10,436.946220947155,-999.0,-999.0,0.0,9999,9999.0,1
889,989,0,-999.0,-999.0,0.0,9999,9999.0,-83.0,17.0,200.0,12,889.0680513886437,-999.0,-999.0,0.0,9999,9999.0,1
889,999,0,-999.0,-999.0,0.0,9999,9999.0,-80.3,19.7,200.0,10,441.4997168742014,-999.0,-999.0,0.0,9999,9999.0,1
899,999,0,-999.0,-999.0,0.0,9999,9999.0,-80.4,19.6,200.0,10,445.8721789930383,-999.0,-999.0,0.0,9999,9999.0,1
889,999,0,-999.0,-999.0,0.0,9999,9999.0,-72.5,27.5,200.0,10,441.4997168742014,-999.0,-999.0,0.0,9999,9999.0,1
889,999,0,-999.0,-999.0,0.0,9999,9999.0,-79.5,20.5,200.0,10,441.4997168742014,-999.0,-999.0,0.0,9999,9999.0,1
889,989,2,-999.0,-999.0,0.0,9999,9999.0,-83.0,17.0,200.0,12,432.4835256978004,-999.0,-999.0,0.0,9999,9999.0,1
889,979,0,-999.0,-999.0,0.0,9999,9999.0,-84.2,15.8,200.0,14,423.5115110596169,-999.0,-999.0,0.0,9999,9999.0,1
899,979,0,-999.0,-999.0,0.0,9999,9999.0,-83.3,16.7,200.0,12,428.0677516468626,-999.0,-999.0,0.0,9999,9999.0,1
899,969,0,-999.0,-999.0,0.0,9999,9999.0,-80.3,19.7,200.0,10,419.2397881880965,-999.0,-999.0,0.0,9999,9999.0,1
889,969,0,-999.0,-999.0,0.0,9999,9999.0,-82.7,17.3,200.0,12,414.5865410261168,-999.0,-999.0,0.0,9999,9999.0,1
899,969,1,-999.0,-999.0,0.0,9999,9999.0,-73.2,26.8,200.0,10,419.2397881880965,-999.0,-999.0,0.0,9999,9999.0,1
909,969,0,-999.0,-999.0,0.0,9999,9999.0,-77.7,22.3,200.0,10,424.07782304666677,-999.0,-999.0,0.0,9999,9999.0,1
919,969,0,-999.0,-999.0,0.0,9999,9999.0,-76.3,23.7,200.0,10,429.0943952092593,-999.0,-999.0,0.0,9999,9999.0,1
919,959,1,-999.0,-999.0,0.0,9999,9999.0,-80.3,19.7,200.0,10,420.52586127371524,-999.0,-999.0,0.0,9999,9999.0,1
919,949,1,-999.0,-999.0,0.0,9999,9999.0,-69.1,30.9,200.0,10,412.0218440811118,-999.0,-999.0,0.0,9999,9999.0,1
909,949,1,-999.0,-999.0,0.0,9999,9999.0,-75.4,24.6,200.0,10,406.79478856052225,-999.0,-999.0,0.0,9999,9999.0,1
919,949,1,-999.0,-999.0,0.0,9999,9999.0,-81.9,18.1,200.0,11,412.0218440811118,-999.0,-999.0,0.0,9999,9999.0,1
919,939,1,-999.0,-999.0,0.0,9999,9999.0,-78.6,21.4,200.0,10,403.58642197180023,-999.0,-999.0,0.0,9999,9999.0,1
909,939,0,-999.0,-999.0,0.0,9999,9999.0,-78.2,21.8,200.0,10,398.2486660366862,-999.0,-999.0,0.0,9999,9999.0,1
919,939,0,-999.0,-999.0,0.0,9999,9999.0,-77.9,22.1,200.0,10,403.58642197180023,-999.0,-999.0,0.0,9999,9999.0,1
909,939,0,-999.0,-999.0,0.0,9999,9999.0,-86.1,13.9,200.0,21,398.2486660366862,-999.0,-999.0,0.0,9999,9999.0,1
899,939,1,-999.0,-999.0,0.0,9999,9999.0,-77.2,22.8,200.0,10,393.0928643463272,-999.0,-999.0,0.0,9999,9999.0,1
899,949,0,-999.0,-999.0,0.0,9999,9999.0,-78.9,21.1,200.0,10,401.7486776580603,-999.0,-999.0,0.0,9999,9999.0,1
899,939,2,-999.0,-999.0,0.0,9999,9999.0,-84.6,15.4,200.0,15,393.0928643463272,-999.0,-999.0,0.0,9999,9999.0,1
899,929,2,-999.0,-999.0,0.0,9999,9999.0,-83.4,16.6,200.0,12,384.50227567597045,-999.0,-999.0,0.0,9999,9999.0,1
899,939,1,-999.0,-999.0,0.0,9999,9999.0,-82.4,17.6,200.0,11,393.0928643463272,-999.0,-999.0,0.0,9999,9999.0,1
889,939,1,-999.0,-999.0,0.0,9999,9999.0,-75.5,24.5,200.0,10,748.0922403019564,-999.0,-999.0,0.0,9999,9999.0,1
889,929,0,-999.0,-999.0,0.0,9999,9999.0,-70.6,29.4,200.0,10,379.4232465202943,-999.0,-999.0,0.0,9999,9999.0,1
899,929,0,-999.0,-999.0,0.0,9999,9999.0,-78.1,21.9,200.0,10,384.50227567597045,-999.0,-999.0,0.0,9999,9999.0,1
909,929,0,-999.0,-999.0,0.0,9999,9999.0,-76.7,23.3,200.0,10,389.7717280665698,-999.0,-999.0,0.0,9999,9999.0,1
899,929,1,-999.0,-999.0,0.0,9999,9999.0,-79.4,20.6,200.0,10,384.50227567597045,-999.0,-999.0,0.0,9999,9999.0,1
899,919,0,-999.0,-999.0,0.0,9999,9999.0,-77.9,22.1,200.0,10,375.981382517805,-999.0,-999.0,0.0,9999,9999.0,1
909,919,1,-999.0,-999.0,0.0,9999,9999.0,-83.4,16.6,200.0,12,381.36858811391375,-999.0,-999.0,0.0,9999,9999.0,1
899,919,0,-999.0,-999.0,0.0,9999,9999.0,-79.4,20.6,200.0,10,375.981382517805,-999.0,-999.0,0.0,9999,9999.0,1
899,929,1,-999.0,-999.0,0.0,9999,9999.0,-82.4,17.6,200.0,11,744.8771710825886,-999.0,-999.0,0.0,9999,9999.0,1
